cost no_attention #_fallas cost_unit_time cycletime failure_prob Cost2_(solociclocompleto) contadorCiclosCompletos
6103.1099616537995 6952.619923307206 930.0 481.4174860925121 51085.31540407122 1009.277351119736 6103.1099616537995 3758
6135.822475843813 7016.444951687241 932.0 492.38751771307045 51074.276404070995 1008.998863697171 6135.822475843813 3758
6023.937489053628 6792.674978106878 932.0 480.43893343836436 51069.62840407093 1009.0086011706657 6023.937489053628 3758
5959.460622279633 6671.7212445589885 922.0 474.97820631784873 51092.287404071045 1009.344342314413 5959.460622279633 3758
6004.629780145949 6767.659560291549 915.0 478.89094459015007 51092.28740407105 1009.2937964695361 6004.629780145949 3758
5968.934051033131 6706.668102065935 902.0 472.5637993732416 51098.097404070955 1009.3794203002755 5968.934051033131 3758
5973.309673250487 6721.019346500587 895.0 477.1649535992489 51087.058404071046 1009.123616272463 5973.309673250487 3758
5869.33629588243 6529.872591764501 874.0 465.1079878618449 51102.74540407097 1009.5245891859103 5869.33629588243 3758
6028.756474838155 6807.112949675832 926.0 478.17934882910987 51068.466404071034 1009.175569545059 6028.756474838155 3758
6014.952195205112 6765.104390409825 944.0 479.95115655667774 51076.01940407105 1009.096107350191 6014.952195205112 3758
6173.364053336594 7079.52810667281 947.0 486.7673697847616 51073.695404071026 1009.2738158464896 6173.364053336594 3758
6281.750499511285 7284.30099902216 962.0 496.5636122595164 51068.466404071056 1009.0813458515192 6281.750499511285 3758
6180.437735222238 7097.675470444031 942.0 492.28844849970045 51071.95240407108 1009.0870809339541 6180.437735222238 3758
6037.368634856825 6840.33726971323 906.0 475.0990736559784 51091.70640407101 1009.4894381966634 6037.368634856825 3758
6278.6622595459885 7274.924519091539 966.0 497.12515856972095 51059.75140407106 1008.9926467671249 6278.6622595459885 3758
6064.661462047967 6883.72292409557 920.0 480.1162005419811 51085.315404070934 1009.3088977988336 6064.661462047967 3758
6079.0718900061775 6905.343780011977 929.0 480.3015259771312 51073.114404070984 1009.1798859459939 6079.0718900061775 3758
6183.721579965814 7120.243159931225 922.0 485.93141230372913 51091.70640407102 1009.3871413309934 6183.721579965814 3758
6029.989703669092 6810.379407337803 925.0 478.96713690498467 51077.762404070934 1009.1834573770373 6029.989703669092 3758
6045.745650293605 6849.091300586784 916.0 477.78857575915606 51079.505404071046 1009.3592464596658 6045.745650293605 3758
6044.264318246416 6847.728636492467 914.0 480.652203337466 51089.38240407107 1009.2905282947795 6044.264318246416 3758
6169.659975388712 7052.119950776988 972.0 491.9742170776911 51063.237404070926 1008.893298175744 6169.659975388712 3758
6044.1289228361065 6843.457845671916 919.0 478.6713511495814 51094.030404071025 1009.4486602662193 6044.1289228361065 3758
6088.240540130159 6946.081080259925 901.0 480.4480684821718 51093.44940407106 1009.4685420843297 6088.240540130159 3758
6123.615532407498 6978.431064814639 949.0 488.0869064944227 51079.50540407095 1009.0862782253504 6123.615532407498 3758
6029.325973258054 6837.051946515785 890.0 476.25220094758834 51101.58340407099 1009.4803140106783 6029.325973258054 3758
5996.000189793485 6752.800379586599 912.0 476.5143112894899 51077.76240407096 1009.1386719643197 5996.000189793485 3758
6132.593308336238 6999.586616672096 945.0 487.5278533605013 51076.60040407105 1009.13008204634 6132.593308336238 3758
6187.041827696448 7111.6836553924795 941.0 490.7255106160964 51071.95240407112 1009.1072824639317 6187.041827696448 3758
5991.938622904658 6731.07724580894 929.0 478.6753880743241 51076.600404071 1009.1031595015528 5991.938622904658 3758
5973.13359123943 6688.6671824785 935.0 477.67610289219687 51070.20940407101 1009.0003212639755 5973.13359123943 3758
6272.294579340517 7270.989158680582 955.0 502.0329500478841 51064.39940407114 1009.031881030926 6272.294579340517 3758
6187.264731930878 7111.329463861333 942.0 494.0917001451154 51071.952404071024 1009.0658337595885 6187.264731930878 3758
5920.451530751401 6595.3030615024545 920.0 467.54040984202106 51088.220404071086 1009.4938413472541 5920.451530751401 3758
5971.910789119024 6691.8215782377065 928.0 478.7402613105252 51082.41040407106 1009.0930528704912 5971.910789119024 3758
6153.7230214170495 7033.846042833751 955.0 490.4661393412654 51066.72340407091 1008.9256895510331 6153.7230214170495 3758
6123.159872525743 7007.119745051045 912.0 485.7063952982324 51077.18140407094 1009.2557124487402 6123.159872525743 3758
5880.064501393813 6561.729002787278 861.0 464.9474727462555 51106.23140407107 1009.5369652155978 5880.064501393813 3758
5858.404523767514 6496.809047534703 888.0 469.5904891222676 51091.12540407103 1009.2667512010634 5858.404523767514 3758
6266.002089720229 7261.604179440038 951.0 495.2784195678876 51068.46640407101 1009.0348817942316 6266.002089720229 3758
6144.593462187987 7018.786924375527 951.0 488.37982954315925 51064.980404070964 1008.910315572127 6144.593462187987 3758
5838.333419608144 6468.666839216016 873.0 464.53070861462703 51112.622404071044 1009.6248599788418 5838.333419608144 3758
5941.400694321228 6674.8013886421095 873.0 470.88773083525314 51108.555404071165 1009.6386030671673 5941.400694321228 3758
6124.565746261344 7011.531492522298 910.0 481.26376040697573 51092.868404071036 1009.5652243819252 6124.565746261344 3758
6087.7288472613845 6934.657694522364 914.0 480.75262548584095 51075.43840407098 1009.0773485006844 6087.7288472613845 3758
6108.10425563232 6958.608511264219 935.0 485.83783012940097 51066.723404071025 1008.9674752474388 6108.10425563232 3758
5968.301883811495 6697.403767622607 912.0 474.17227045071127 51081.248404070946 1009.1315711716574 5968.301883811495 3758
6126.485236703966 6977.770473407504 957.0 489.296980153269 51063.818404071055 1009.0404451464856 6126.485236703966 3758
5986.70773715065 6727.8154743009545 920.0 476.00432409244314 51088.80140407098 1009.1539397622557 5986.70773715065 3758
6028.586167776044 6818.772335551659 911.0 479.9622585936968 51074.85740407103 1009.1963352271298 6028.586167776044 3758
6053.7488333029205 6844.297666605436 942.0 484.1001020621302 51073.695404070924 1008.9770653310225 6053.7488333029205 3758
5914.629483304934 6592.458966609504 909.0 469.3022399066501 51086.47740407109 1009.2680117577002 5914.629483304934 3758
6216.1535328741165 7167.507065747802 944.0 489.55732728229003 51072.53340407092 1009.2802061409208 6216.1535328741165 3758
6062.179568121791 6873.95913624318 926.0 482.91629104817014 51080.66740407101 1009.1700451080387 6062.179568121791 3758
6140.9621080554925 7010.724216110632 952.0 487.7389845045185 51077.76240407102 1009.1061246500486 6140.9621080554925 3758
6173.022706961337 7085.245413922294 939.0 491.362104782071 51080.66740407101 1009.1993387730529 6173.022706961337 3758
6017.353625800042 6809.907251599712 894.0 473.39718404796497 51094.61140407104 1009.464147087867 6017.353625800042 3758
6066.339426761864 6878.278853523347 931.0 480.43400651553674 51073.69540407095 1009.1189674540434 6066.339426761864 3758
6242.324460308475 7208.64892061655 958.0 492.7171346301238 51063.81840407112 1008.9894079107615 6242.324460308475 3758
6021.6651370704 6801.730274140405 915.0 477.47668348360435 51078.92440407107 1009.2266361575083 6021.6651370704 3758
6071.39761278488 6890.795225569347 928.0 482.1277460211657 51075.43840407097 1009.1216779136195 6071.39761278488 3758
6063.571403365316 6884.7428067302635 916.0 478.40188544128125 51085.89640407096 1009.3393003783485 6063.571403365316 3758
6099.249884174629 6948.8997683488815 925.0 487.31483162796485 51085.315404071036 1009.075635837955 6099.249884174629 3758
5862.951903579571 6517.903807158809 873.0 466.8519303471597 51107.9744040711 1009.5870068607587 5862.951903579571 3758
6103.355132275858 6961.910264551346 919.0 480.2539571545179 51093.44940407112 1009.4908586099017 6103.355132275858 3758
6002.484671587522 6752.969343174721 928.0 474.3055810462733 51088.22040407101 1009.311938648924 6002.484671587522 3758
6235.1518499324375 7195.1036998643585 957.0 495.6144607646403 51058.008404070984 1008.9422125175594 6235.1518499324375 3758
6024.850349782624 6801.700699564911 923.0 475.843933121443 51088.220404071064 1009.4052380194346 6024.850349782624 3758
5868.223273012806 6526.846546025168 875.0 466.6329182819915 51091.12540407112 1009.2570234432942 5868.223273012806 3758
5854.122395242714 6487.444790485096 889.0 465.61529002393235 51104.48840407111 1009.5903925494838 5854.122395242714 3758
6055.254215803395 6845.708431606433 944.0 484.6177074598043 51073.69540407093 1009.0996313710236 6055.254215803395 3758
6134.9506776639255 6998.701355327437 952.0 487.4780397722209 51062.65640407109 1009.0405161812372 6134.9506776639255 3758
6141.6132632789695 7026.4265265575505 934.0 483.8354623595485 51074.85740407099 1009.105990178917 6141.6132632789695 3758
6160.076401074204 7044.952802148041 957.0 487.1884268999874 51079.50540407103 1009.3774847450902 6160.076401074204 3758
5977.483070600152 6698.966141199925 933.0 473.9836620372604 51079.50540407101 1009.0985311557563 5977.483070600152 3758
6032.981201033451 6804.362402066542 940.0 477.3599290651923 51083.57240407093 1009.446328037831 6032.981201033451 3758
6022.026234524807 6795.25246904921 924.0 473.06051621240033 51075.43840407098 1009.2601970149739 6022.026234524807 3758
6036.894680522695 6846.5893610449975 897.0 480.03850187073857 51105.06940407102 1009.5257718059844 6036.894680522695 3758
5793.563719560154 6358.32743911997 899.0 458.8786518765558 51092.28740407104 1009.3505204073097 5793.563719560154 3758
6109.410461802727 6964.420923605063 931.0 480.7236644867779 51079.50540407105 1009.2647553249852 6109.410461802727 3758
6018.538925315316 6794.677850630246 916.0 476.1692135758021 51082.41040407103 1009.297851918203 6018.538925315316 3758
5893.98212145529 6534.364242910276 930.0 473.5358377514688 51082.410404070986 1008.9647821095681 5893.98212145529 3758
5940.2263860737185 6660.452772147104 888.0 471.38285146709364 51107.97440407105 1009.6791215654245 5940.2263860737185 3758
6019.365106537326 6814.7302130742755 893.0 475.81873436407 51103.32640407108 1009.5725263097868 6019.365106537326 3758
6038.172317681186 6821.1446353619995 932.0 479.0691563857683 51084.73440407102 1009.2380149327505 6038.172317681186 3758
6054.973878678769 6858.747757357175 927.0 480.2125968417177 51084.15340407103 1009.2640483547826 6054.973878678769 3758
6243.699680424717 7212.999360848985 956.0 494.62153428147826 51058.00840407099 1008.7843943820432 6243.699680424717 3758
5959.693049454018 6681.786098907696 910.0 474.4569047997837 51088.2204040711 1009.1504554085924 5959.693049454018 3758
5918.60378248263 6623.607564964957 880.0 470.52119724222115 51103.32640407103 1009.4638783834488 5918.60378248263 3758
6210.2761479930705 7137.352295985798 967.0 494.5238061425957 51074.27640407107 1009.1058643077962 6210.2761479930705 3758
6126.765151919437 7000.730303838391 929.0 485.76636926867434 51076.01940407108 1009.0757778566128 6126.765151919437 3758
6097.468010049051 6940.53602009774 931.0 483.8353026022848 51094.030404070996 1009.2468145443404 6097.468010049051 3758
6076.648942540305 6902.8978850801905 926.0 485.1052931504475 51075.43840407107 1008.9357954642146 6076.648942540305 3758
5956.78879624919 6694.377592498046 887.0 473.06116408428596 51098.09740407104 1009.3696412703855 5956.78879624919 3758
6051.091215768722 6854.98243153706 922.0 480.19274001960184 51083.572404071034 1009.2224259496032 6051.091215768722 3758
6125.625472956515 7004.850945912616 921.0 485.0196060488782 51076.600404071054 1009.2737685774433 6125.625472956515 3758
6033.876704421543 6846.953408842728 889.0 474.84925550330445 51099.84040407103 1009.5052812766138 6033.876704421543 3758
5950.653475936665 6663.706951873001 910.0 473.67467583092315 51088.22040407099 1009.2244110944179 5950.653475936665 3758
5976.698410804173 6718.196821608038 907.0 474.5283044813421 51094.030404071054 1009.3401405054634 5976.698410804173 3758
6127.484369848338 6994.168739696231 939.0 484.2187001741145 51066.14240407102 1008.9984512374559 6127.484369848338 3758
5959.6216270823015 6691.24325416431 898.0 475.1212503891068 51103.326404071144 1009.5094773181772 5959.6216270823015 3758
6017.530569397638 6802.261138794861 904.0 476.3476728491218 51087.05840407114 1009.2676307712135 6017.530569397638 3758
6232.841317689308 7171.282635378163 981.0 494.75795082182736 51043.483404070976 1008.6223859487802 6232.841317689308 3758
6112.517502548278 6957.835005096107 947.0 483.7127624913036 51063.81840407109 1009.092117471098 6112.517502548278 3758
6114.541299845315 6972.282599690197 934.0 482.20426465146437 51073.114404071035 1009.1499958514628 6114.541299845315 3758
6087.901691564063 6935.003383127741 914.0 484.5297730220459 51089.963404071 1009.289361407967 6087.901691564063 3758
6032.195889870265 6818.791779740145 920.0 479.4280464410555 51081.82940407109 1009.0053794426541 6032.195889870265 3758
6031.263733929356 6814.527467858414 923.0 476.0670175816585 51092.86840407103 1009.5066016532923 6031.263733929356 3758
6363.009223657415 7435.618447314358 976.0 501.80699581674935 51046.96940407108 1008.8895535523973 6363.009223657415 3758
6186.013103166095 7089.626206331784 966.0 488.28738035128214 51073.11440407106 1009.0946235741117 6186.013103166095 3758
6076.080715110261 6913.7614302200955 911.0 482.71129698147917 51077.76240407101 1009.0523923835035 6076.080715110261 3758
6192.562002614828 7114.724005229243 951.0 491.7162202046663 51069.62840407113 1009.0719633233376 6192.562002614828 3758
6039.444954149041 6838.889908297713 913.0 479.2468169433938 51092.287404071096 1009.4009756478915 6039.444954149041 3758
6135.081849562304 7008.563699124222 940.0 484.4156343082659 51072.53340407114 1009.0638249678086 6135.081849562304 3758
6110.208687380625 6952.4173747608265 948.0 484.5937262183377 51064.39940407103 1008.94915474266 6110.208687380625 3758
6246.73975373505 7239.879507469691 930.0 492.5808833802935 51081.24840407114 1009.2052147730054 6246.73975373505 3758
6044.959465332328 6829.118930664307 939.0 482.4948999974484 51071.37140407105 1009.0092237877694 6044.959465332328 3758
5673.928130348611 6136.656260696942 877.0 450.5725858747988 51103.907404071004 1009.4557564153299 5673.928130348611 3758
6243.625059081945 7233.650118163462 930.0 492.1851286574028 51087.63940407109 1009.444786654686 6243.625059081945 3758
6053.395844913155 6853.191689825954 930.0 482.0924068344796 51075.438404071094 1009.0500188630201 6053.395844913155 3758
5941.288963260209 6675.377926520067 872.0 466.73564161332877 51103.32640407102 1009.6274997679708 5941.288963260209 3758
6137.796991606075 7019.5939832117765 933.0 489.06432203107613 51076.60040407106 1009.0446387342516 6137.796991606075 3758
6102.210780306003 6963.62156061158 914.0 485.83481972075225 51078.34340407108 1009.1718406861523 6102.210780306003 3758
6197.7098563914205 7108.219712782398 972.0 493.84953818235994 51058.58940407097 1008.8355758343556 6197.7098563914205 3758
5969.992991037842 6705.585982075298 906.0 473.3237350615998 51087.05840407104 1009.3511650600192 5969.992991037842 3758
6222.11174790099 7182.6234958015575 940.0 495.4889451206483 51067.885404070956 1009.0007721089389 6222.11174790099 3758
6015.895509508246 6785.391019016114 921.0 478.7121963084184 51085.89640407108 1009.1719075030431 6015.895509508246 3758
6331.5187346683615 7390.2374693363345 954.0 503.7137190822103 51075.43840407111 1009.0199591212618 6331.5187346683615 3758
6135.13926939725 7001.478538794184 949.0 487.8496153601044 51080.086404070986 1009.1435309714551 6135.13926939725 3758
5879.773507224681 6536.347014449065 892.0 466.03507015354995 51101.58340407099 1009.4137083669964 5879.773507224681 3758
6241.962227945565 7203.1244558907065 964.0 492.2351551676116 51064.39940407104 1008.9865324549606 6241.962227945565 3758
6256.759045095215 7239.118090190002 956.0 494.56437924068325 51063.23740407098 1009.0611057671565 6256.759045095215 3758
6118.281027905278 6982.962055810154 930.0 486.52997896576704 51087.05840407103 1009.2068131205564 6118.281027905278 3758
5824.018231148147 6439.236462295954 874.0 461.1850789686176 51099.84040407105 1009.5071256623397 5824.018231148147 3758
6087.723279614161 6925.046559227923 926.0 481.3191521325129 51082.41040407105 1009.2667248452308 6087.723279614161 3758
6089.41643823065 6907.6328764608925 952.0 482.9704859367036 51066.72340407109 1009.0016811096795 6089.41643823065 3758
6073.570755222708 6911.141510445039 908.0 478.18404967675593 51093.449404071085 1009.3623379651841 6073.570755222708 3758
6054.221791557263 6876.443583114162 903.0 481.2538107099494 51086.47740407107 1009.268871687252 6054.221791557263 3758
6183.3121174662565 7109.024234932134 935.0 486.4512678532847 51084.73440407104 1009.334357569657 6183.3121174662565 3758
5960.943329430643 6693.086658860954 899.0 474.95299075071944 51096.93540407105 1009.5330692548695 5960.943329430643 3758
6087.722349034628 6929.844698068866 920.0 481.98115579099846 51082.991404071116 1009.2180510985025 6087.722349034628 3758
6065.73675357569 6893.873507150993 910.0 484.9886921266937 51089.38240407102 1009.2106611418772 6065.73675357569 3758
5981.648383817895 6744.896767635364 886.0 473.31337454426875 51092.868404070956 1009.5540946259199 5981.648383817895 3758
6098.578594121308 6953.957188242232 917.0 479.6572632547581 51092.86840407112 1009.4242555568793 6098.578594121308 3758
6129.034836854963 6991.669673709535 946.0 484.42800304377715 51072.533404071066 1009.1725190343487 6129.034836854963 3758
6045.226157666919 6854.452315333449 908.0 478.6159050013743 51092.28740407113 1009.403866900576 6045.226157666919 3758
5862.420647756268 6502.441295512205 891.0 468.7890853789526 51097.516404071015 1009.3402459535937 5862.420647756268 3758
6097.138164921248 6935.076329842137 937.0 486.79848184208555 51076.019404071034 1009.034322852101 6097.138164921248 3758
6265.18145536351 7259.1629107265935 952.0 499.13456644528475 51076.019404070954 1009.1651784402293 6265.18145536351 3758
6258.55308492797 7228.306169855494 974.0 498.62129018710004 51063.23740407104 1008.8968197545368 6258.55308492797 3758
6205.917483226762 7145.434966453152 946.0 491.8767510094295 51080.086404071095 1009.1357117778342 6205.917483226762 3758
5955.850129764419 6698.900259528479 879.0 471.1473264735821 51099.25940407098 1009.4672412169846 5955.850129764419 3758
6190.558594279029 7114.717188557609 946.0 490.86304671159996 51064.39940407111 1009.0949960778187 6190.558594279029 3758
6018.914543628164 6785.029087255916 929.0 479.00454021157395 51080.6674040711 1009.1483574767232 6018.914543628164 3758
5915.571498048713 6602.342996097074 899.0 470.4705888688391 51085.896404071 1009.3130334640174 5915.571498048713 3758
5833.075386536612 6453.350773072903 879.0 462.1088187681546 51111.460404071106 1009.7423339454904 5833.075386536612 3758
6100.301200024055 6956.602400047722 918.0 483.16772386098404 51089.96340407111 1009.4033132294863 6100.301200024055 3758
6148.315804186036 7039.831608371659 934.0 485.8260582723988 51071.371404071 1009.0794975830918 6148.315804186036 3758
6137.167730290938 7017.535460581436 934.0 484.5748929039477 51071.952404071075 1009.1060111677324 6137.167730290938 3758
6188.217853865547 7115.635707730659 939.0 493.4097329047953 51071.95240407104 1008.920343841694 6188.217853865547 3758
5939.079063095814 6650.958126191263 897.0 475.74714688195553 51087.639404071146 1009.2286940641069 5939.079063095814 3758
5999.806597653503 6757.213195306626 916.0 480.4365069570815 51088.220404071 1009.1898327330374 5999.806597653503 3758
6192.147840922344 7134.695681844264 925.0 488.0180441205239 51080.66740407105 1009.3138854233291 6192.147840922344 3758
5938.289405229969 6651.778810459562 894.0 472.53844610385 51096.35440407102 1009.4200134956445 5938.289405229969 3758
5831.6032581380305 6436.006516275679 897.0 465.9136882243401 51089.38240407108 1009.4163254469734 5831.6032581380305 3758
6035.706256789102 6825.812513577782 920.0 477.14432245544646 51078.34340407107 1009.2562123984089 6035.706256789102 3758
5978.114669402047 6722.629338803739 905.0 471.9071673229226 51101.002404070954 1009.5590592392283 5978.114669402047 3758
6169.305989566785 7060.2119791331825 961.0 486.4279306829263 51069.04740407105 1009.0372814509983 6169.305989566785 3758
6093.578765922404 6930.357531844431 934.0 486.14001601619526 51081.829404071075 1009.0382723604087 6093.578765922404 3758
6240.964255193182 7211.52851038593 951.0 493.55804588541184 51069.04740407103 1009.1541421709525 6240.964255193182 3758
6110.992299303774 6966.784598607136 932.0 481.2163919416412 51085.315404071036 1009.3751848130718 6110.992299303774 3758
5867.125602793942 6517.451205587567 884.0 465.8115085654454 51100.42140407095 1009.480309771627 5867.125602793942 3758
5810.897698727891 6412.995397455449 874.0 461.622473810039 51100.421404071036 1009.4652236929438 5810.897698727891 3758
6071.479469807734 6894.958939615136 923.0 482.9445191041083 51088.22040407098 1009.2257644084655 6071.479469807734 3758
6008.32642521977 6768.652850439216 923.0 478.8081613944137 51080.08640407102 1009.1300450226778 6008.32642521977 3758
6155.581253809367 7047.162507618353 943.0 490.79452475754067 51073.11440407103 1009.0031101077668 6155.581253809367 3758
6235.616303218974 7200.032606437541 952.0 492.4026521492064 51075.43840407105 1009.1900612062369 6235.616303218974 3758
6089.9191116224265 6916.638223244416 942.0 480.9823936970514 51062.07540407101 1008.979837022712 6089.9191116224265 3758
6184.471543695042 7085.743087389673 967.0 496.8219292548692 51058.58940407113 1008.7770398543578 6184.471543695042 3758
6003.129763345992 6768.659526691587 910.0 478.77468188784576 51080.66740407103 1008.9486118486707 6003.129763345992 3758
5964.658632616659 6694.917265232982 906.0 475.5544067537469 51094.61140407103 1009.3739554129075 5964.658632616659 3758
5903.299683814633 6584.999367628996 890.0 467.9726973464773 51103.326404071064 1009.5070307928676 5903.299683814633 3758
5969.075382992872 6702.950765985411 907.0 478.98064457882475 51088.220404070984 1009.1048445856712 5969.075382992872 3758
6189.11879885294 7130.237597705442 923.0 489.88651523382697 51076.01940407097 1009.2353387062454 6189.11879885294 3758
6081.394338208951 6911.588676417536 927.0 483.020047271141 51083.57240407107 1009.2412778140767 6081.394338208951 3758
6008.260437867996 6774.920875735605 915.0 476.1209121686939 51084.73440407108 1009.4031731999884 6008.260437867996 3758
6007.08874668292 6770.177493365466 918.0 473.5311524117803 51082.410404070964 1009.2731490653481 6007.08874668292 3758
6106.773552977856 6947.14710595532 946.0 483.03871639739157 51073.114404070984 1009.163928812266 6106.773552977856 3758
6031.423628654871 6816.447257309435 921.0 477.2550955266808 51088.22040407103 1009.3869257563616 6031.423628654871 3758
6215.034522443349 7162.869044886325 947.0 490.0522948766773 51078.92440407102 1009.2398007070839 6215.034522443349 3758
6025.97566954371 6807.151339087018 919.0 475.51748586418165 51077.76240407111 1009.1956953857078 6025.97566954371 3758
6005.44557466544 6783.691149330539 897.0 469.8575841341096 51096.935404071024 1009.5422721747741 6005.44557466544 3758
5786.525995075481 6387.451990150676 845.0 458.96366359872957 51125.40440407094 1009.9108586932304 5786.525995075481 3758
5994.266491904495 6750.132983808609 911.0 476.0374958190893 51082.99140407107 1009.1502581477548 5994.266491904495 3758
6157.9175214129855 7063.035042825586 929.0 484.2891362081718 51082.41040407101 1009.2745044023945 6157.9175214129855 3758
5935.809499344475 6636.418998688627 907.0 472.0277165747511 51089.382404071075 1009.2903994176054 5935.809499344475 3758
6089.594870659332 6923.989741318278 932.0 481.843697742526 51080.66740407107 1009.2360338594611 6089.594870659332 3758
5991.702291944604 6734.604583888806 924.0 472.4145895526691 51076.01940407112 1009.1478916389347 5991.702291944604 3758
6146.9750277420835 7024.350055483743 950.0 490.2871928994785 51065.561404071064 1008.9047578430035 6146.9750277420835 3758
5697.763697048561 6208.327394096781 847.0 452.82061441866085 51106.23140407105 1009.476469196153 5697.763697048561 3758
6324.686862444772 7367.773724889107 965.0 501.12547303495654 51059.75140407108 1008.9189571137043 6324.686862444772 3758
6078.403364690772 6908.806729381195 923.0 482.80117928327303 51093.44940407103 1009.3733125636132 6078.403364690772 3758
6219.825189485771 7156.450378971103 967.0 490.5069753908712 51053.94140407107 1008.930917610211 6219.825189485771 3758
5963.91754252138 6707.035085042392 889.0 471.9455297279804 51089.963404071066 1009.3810091548377 5963.91754252138 3758
6240.98033515773 7197.160670315117 969.0 496.5444224597161 51076.60040407107 1009.248476377565 6240.98033515773 3758
6113.044807879993 6980.48961575956 920.0 483.1371197489196 51072.533404070986 1009.1283608092333 6113.044807879993 3758
6083.78768930867 6920.375378616954 922.0 482.08920356500255 51088.801404071135 1009.2924688825894 6083.78768930867 3758
6187.833333480317 7102.066666960225 955.0 491.9776831039729 51063.23740407099 1008.9481546720649 6187.833333480317 3758
5913.594558826175 6575.189117651949 928.0 474.08046978962113 51077.181404071 1009.1045192469954 5913.594558826175 3758
6323.876043432665 7369.352086864884 961.0 500.9041971681339 51067.30440407107 1009.0450112302236 6323.876043432665 3758
6243.984118015849 7219.9682360313345 948.0 496.6082725477229 51074.857404070965 1008.8993287550215 6243.984118015849 3758
6140.695666374761 7018.991332749107 941.0 487.43146165688495 51074.857404071045 1009.1400197390287 6140.695666374761 3758
6215.436042085929 7145.272084171378 970.0 492.0922770741052 51055.684404070984 1008.9794196223805 6215.436042085929 3758
6127.280766058734 7004.161532117103 926.0 486.2065796835165 51085.31540407099 1009.1455884677632 6127.280766058734 3758
5999.424433172029 6766.848866343661 903.0 478.40557328086385 51086.47740407115 1009.3772543859086 5999.424433172029 3758
6119.160203651351 6982.32040730231 933.0 483.6242246753522 51074.85740407098 1009.187412443181 6119.160203651351 3758
6213.988131141749 7178.376262283084 925.0 489.5539111860929 51077.18140407105 1009.2452041857821 6213.988131141749 3758
6146.743922007955 7018.287844015496 957.0 489.47458297661245 51073.11440407102 1009.0573639556873 6146.743922007955 3758
5885.004004255619 6541.208008510882 899.0 467.5169921490483 51086.47740407102 1009.3678660068939 5885.004004255619 3758
6081.084545023332 6914.1690900462945 923.0 479.43494847311814 51083.57240407104 1009.20099535218 6081.084545023332 3758
6092.300611953824 6943.801223907233 914.0 484.5754151745351 51086.47740407109 1009.1507444255208 6092.300611953824 3758
6045.970442035894 6847.14088407141 919.0 475.19885264854776 51088.220404071 1009.4222273703389 6045.970442035894 3758
6006.172078515327 6773.144157030276 912.0 476.39208287695703 51091.12540407102 1009.3934572625421 6006.172078515327 3758
6058.992030480635 6836.384060960868 965.0 483.1227902645759 51066.14240407101 1008.9835558272014 6058.992030480635 3758
6071.463637525986 6904.527275051641 911.0 480.3918875679304 51095.77340407106 1009.5903646204923 6071.463637525986 3758
5989.24555429101 6746.491108581667 903.0 474.5497272215529 51096.35440407099 1009.453317524041 5989.24555429101 3758
6053.438286580218 6847.676573160005 937.0 480.46819374648425 51071.371404071055 1009.0632730275187 6053.438286580218 3758
6395.79607348427 7503.592146968063 973.0 505.17724916086814 51059.751404071016 1008.8919317494115 6395.79607348427 3758
6191.973680719776 7116.747361439154 947.0 489.12867929797056 51080.66740407103 1009.3078108197726 6191.973680719776 3758
6072.195626979559 6898.79125395876 920.0 480.49801302902137 51081.82940407107 1009.1547659680795 6072.195626979559 3758
6083.471711880333 6911.743423760304 932.0 477.4364404531768 51086.47740407093 1009.4599726593966 6083.471711880333 3758
6144.203405340301 7006.006810680162 966.0 488.3166512272901 51062.07540407102 1008.9157664464102 6144.203405340301 3758
6138.013975696219 7033.627951392049 916.0 486.0139616693249 51082.99140407106 1009.2798540094158 6138.013975696219 3758
6112.814381782268 6980.028763564176 920.0 483.62118432091376 51094.03040407106 1009.388904531469 6112.814381782268 3758
6087.583930328443 6910.367860656503 944.0 484.61671347815707 51071.37140407099 1009.0228399297256 6087.583930328443 3758
5990.120484358898 6734.640968717397 920.0 474.05462234148524 51070.7904040711 1009.0357727592361 5990.120484358898 3758
6084.654590819964 6905.30918163951 943.0 484.6977790481937 51066.14240407098 1008.9972979202425 6084.654590819964 3758
6101.188836400755 6935.1776728010955 947.0 488.45801797026456 51065.56140407103 1008.9169113304351 6101.188836400755 3758
6036.900063361761 6829.000126723178 919.0 480.1237002936653 51091.70640407101 1009.3751880507021 6036.900063361761 3758
5950.854858959117 6656.109717917899 920.0 474.9055191263119 51081.82940407104 1009.0639304840527 5950.854858959117 3758
5959.652613773218 6693.705227546057 895.0 472.85323806574684 51089.96340407101 1009.3411654892768 5959.652613773218 3758
6132.355329630333 7010.310659260259 931.0 484.0141859221912 51087.63940407098 1009.1203409982382 6132.355329630333 3758
6140.406631347601 7024.813262694769 933.0 487.2704304532626 51068.466404071 1009.0807743435233 6140.406631347601 3758
5863.607625702724 6500.81525140509 896.0 466.84111901748446 51084.734404070994 1009.3700885890278 5863.607625702724 3758
6169.3770122212945 7085.9540244421905 929.0 490.5489098609757 51080.66740407109 1009.183972562469 6169.3770122212945 3758
6033.774579898272 6825.149159796186 916.0 476.3765161591862 51091.12540407102 1009.414443037962 6033.774579898272 3758
6110.13214528588 6959.464290571337 939.0 486.2405394037303 51066.142404071 1008.9267557654613 6110.13214528588 3758
6140.84234330255 7017.684686604686 943.0 488.12185798337816 51071.371404071026 1009.0750449324845 6140.84234330255 3758
