#---------------------------------------------------------------------------
# Arc distance
#---------------------------------------------------------------------------
# Automatically generated by John Fontecha on 01 March 2015 01:44:15 GMT
# Instance source file: 'Zona2'
#---------------------------------------------------------------------------
# Centro de Optimización y Probabilidad Aplicada (COPA).
# e-mail: copa@uniandes.edu.co
# url:    http://copa.uniandes.edu.co
#---------------------------------------------------------------------------
# CSV format: ini node, end node,distance
# Note: product ID is set to 1 for a single-product VRP.
#---------------------------------------------------------------------------
20,36,2993.8163442473833
20,37,10373.611029507632
20,38,17753.407393962407
20,39,4029.2841927314807
20,40,19823.96547425547
20,41,1090.0811628748418
20,42,9585.513485461708
20,43,1438.2178765286355
20,44,14642.005677584586
20,45,9465.394263792721
20,46,7164.601902564529
20,47,4863.810472178081
20,48,2563.022479447628
20,49,262.3283913062696
20,50,2038.589751142586
20,51,4339.375553681499
20,52,6640.16658316344
20,53,8940.958804416843
20,54,11241.751485700279
20,55,13542.544392545173
20,56,15843.337426682408
20,57,18144.130539687518
20,58,967.3869395416643
20,59,9830.929927807048
20,60,1255.5907697396365
20,61,14276.735371310619
20,62,174.11555256250932
20,63,11417.453531529143
20,64,7607.6989144572935
20,65,1663.656313587737
20,66,8438.479370229881
20,67,18540.605252036
20,68,7984.376056360486
20,69,4202.862788547036
20,70,421.40210787276106
20,71,3360.183530833004
20,72,7141.695631461661
20,73,10923.210568838786
20,74,14704.726154442307
20,75,18486.241990471815
20,76,5236.361824657918
20,77,1293.2697437985576
20,78,7822.852218734087
20,79,14352.452604921531
20,80,881.7907518529839
20,81,10002.13689768514
20,82,1483.8858151431748
20,83,8797.967152501451
20,84,19079.80271926917
20,85,1015.8983340955675
20,86,9733.892678703118
20,87,2311.421407933628
20,88,7143.033002780402
20,89,16597.47925877252
20,90,7907.328445461606
20,91,205.55651987865335
20,92,11354.664128315557
20,93,43.234042327768414
20,94,11851.250553348817
20,95,1409.691523499297
20,96,8946.273108468411
20,97,19302.221439574572
20,98,4834.00512320718
20,99,2528.299488087916
20,100,6709.160552460211
20,101,15946.604820152597
20,102,268.34649100469227
20,103,12302.125593294772
20,104,2359.940971570608
20,105,7045.935531158453
20,106,16451.79101260569
20,107,2288.605770333055
20,108,16342.744576395482
20,109,1121.5151794062083
20,110,9522.729851668677
20,111,20166.915438606724
20,112,279.8547633109161
20,113,12325.01677272997
20,114,653.5424939934588
20,115,10458.700332782557
20,116,1118.6438292704886
20,117,14002.779967137702
20,118,5655.841653507135
20,119,2302.8769120743145
20,120,7159.997584117111
20,121,16622.83940965177
20,122,3909.4527190666877
20,123,19584.333226033297
20,124,2074.592747339614
20,125,7616.554510911179
20,126,17307.6653669889
20,127,2120.244137483524
20,128,16006.000701456696
20,129,1529.5564053918474
20,130,8706.61756867953
20,131,18942.757483648387
20,132,3044.8051582317466
20,133,5676.164372534229
20,134,14397.107922139108
20,135,305.6314518484688
20,136,12376.274448727658
20,137,819.0833180342358
20,138,10127.729348820349
20,139,165.8859936143769
20,140,11434.663733596906
20,141,2225.8324853550926
20,142,16217.177562391831
21,22,12478.996229746619
21,23,1426.8301572169855
21,24,15834.830073862804
21,25,8138.2131903146965
21,26,441.605675260359
21,27,7255.022287515047
21,28,13691.77637227041
21,29,3852.250482846587
21,30,5987.27693948069
21,31,15569.445310820922
21,32,7607.498906222995
21,33,354.46259786693065
21,34,8316.395833649996
21,35,16151.579915943503
21,36,8771.783653635115
21,37,1391.9920859285905
21,38,5987.812145052013
21,39,7736.313506722383
21,40,8058.369579178402
21,41,12855.671895292631
21,42,2180.0863638596543
21,43,10327.382273829528
21,44,2876.410884699788
21,45,21230.988755607526
21,46,18930.195576509115
21,47,16629.402443349674
21,48,14328.609378258934
21,49,12027.816420299332
21,50,9727.023645492049
21,51,7426.23122406968
21,52,5125.439631932095
21,53,2824.65089553731
21,54,523.9026403694356
21,55,1776.9623815261778
21,56,4077.74651835779
21,57,6378.537298193508
21,58,12732.967846259875
21,59,1934.676159524564
21,60,10510.012998432285
21,61,2511.141971173397
21,62,11939.666459714887
21,63,348.16633711315535
21,64,4157.900994740531
21,65,13429.245920483449
21,66,3327.1220577620747
21,67,6775.010233176573
21,68,19749.97030613733
21,69,15968.454420172644
21,70,12186.93872767693
21,71,8405.423489769431
21,72,4623.9098217611545
21,73,842.4188651652247
21,74,2939.1370427710203
21,75,6720.648263016505
21,76,17001.95398359087
21,77,10472.352942160574
21,78,3942.7556054940856
21,79,2586.866080524632
21,80,12647.36056637644
21,81,1763.4759680645104
21,82,13249.469736910962
21,83,2967.6382751200313
21,84,7314.208257919708
21,85,12781.47911972881
21,86,2031.7136247896433
21,87,14077.013077651469
21,88,4622.567640981798
21,89,4831.884902949495
21,90,3858.2764213039145
21,91,11971.057060375751
21,92,410.98248950997794
21,93,11722.793767801659
21,94,85.86851927360608
21,95,13175.275993824389
21,96,2819.331710957831
21,97,7536.626746135688
21,98,6931.6024783524745
21,99,14293.887538678388
21,100,5056.444307657031
21,101,4181.013042157633
21,102,11497.360311997863
21,103,536.5810949057272
21,104,14125.52569047848
21,105,4719.6721571873595
21,106,4686.199782719488
21,107,9477.013474216097
21,108,4577.155071426505
21,109,12887.065373920928
21,110,2242.897461956649
21,111,8401.323172442582
21,112,11485.948308734547
21,113,559.516987945876
21,114,12419.074172877683
21,115,1306.9341613241293
21,116,10646.988417879676
21,117,2237.19748594724
21,118,6109.766963724753
21,119,14068.454943729976
21,120,4605.616445131133
21,121,4857.250505962769
21,122,7856.1745000485935
21,123,7818.743260122414
21,124,13840.167219113053
21,125,4149.061411291447
21,126,5542.075678294401
21,127,9645.37564042245
21,128,4240.411619121436
21,129,13295.128873515712
21,130,3058.9967331795315
21,131,7177.164842117611
21,132,14810.390259286287
21,133,6089.446283892788
21,134,2631.524930858675
21,135,11460.268886530092
21,136,610.8191263411559
21,137,12584.585905588643
21,138,1637.9250015526077
21,139,11931.110228086602
21,140,331.12672523493296
21,141,9539.793902593268
21,142,4451.590254910689
22,23,11052.166382889483
22,24,3355.834195976898
22,25,4340.7840130578315
22,26,12037.400870771764
22,27,19734.017958282166
22,28,1212.7808245513345
22,29,8626.746471722618
22,30,18466.272765760663
22,31,3090.449608943692
22,32,4871.498453891707
22,33,12833.444876208425
22,34,20795.391542326226
22,35,3672.5845614391865
22,36,3707.214853782023
22,37,11087.010661098853
22,38,18466.80718593699
22,39,4742.683727126793
22,40,20537.3653942087
22,41,376.6990925061853
22,42,10298.913681233547
22,43,2151.6164914513733
22,44,15355.405629157578
22,45,8751.993770843443
22,46,6451.201342609167
22,47,4150.409930925982
22,48,1849.6233293355972
22,49,451.2320466929972
22,50,2751.983701505115
22,51,5052.773323689041
22,52,7353.5652755424835
22,53,9654.357891470134
22,54,11955.150788064773
22,55,14255.94382943433
22,56,16556.736955223227
22,57,18857.53013453164
22,58,254.05110524485883
22,59,10544.330244463314
22,60,1968.9890787544907
22,61,14990.13544304165
22,62,539.3461600531186
22,63,12130.853531540022
22,64,8321.098621498923
22,65,950.2593235012645
22,66,9151.878981591928
22,67,19254.005097212423
22,68,7270.975619429929
22,69,3489.462477118366
22,70,292.12977815544815
22,71,4073.580825581931
22,72,7855.094600640265
22,73,11636.60995026741
22,74,15418.125715906997
22,75,19199.64165174856
22,76,4522.964180483442
22,77,2006.6645985915354
22,78,8536.252654355005
22,79,15065.852935733947
22,80,168.54345948077818
22,81,10715.537244553365
22,82,770.5044469591099
22,83,9511.367450851478
22,84,19793.202907894305
22,85,302.5493651266246
22,86,10447.292894458835
22,87,1598.024135066484
22,88,7856.432907518274
22,89,17310.87925661879
22,90,8620.72861598618
22,91,507.9850945692574
22,92,12068.06423134965
22,93,756.2304474270873
22,94,12564.65058409928
22,95,696.3042512482365
22,96,9659.672903985138
22,97,20015.621380433113
22,98,5547.405069788065
22,99,1814.9042013800204
22,100,7422.5603964079255
22,101,16660.004843056413
22,102,981.665395312566
22,103,13015.525272008364
22,104,1646.5448127332465
22,105,7759.334656003223
22,106,17165.190726602345
22,107,3001.999525143243
22,108,17056.144145159127
22,109,408.1848613054797
22,110,10236.128705461178
22,111,20880.314983696077
22,112,993.1172456399333
22,113,13038.417097128944
22,114,60.75423882626274
22,115,11172.100553385795
22,116,1832.0330337971816
22,117,14716.180078608973
22,118,6369.240538157034
22,119,1589.4831967674384
22,120,7873.396252817684
22,121,17336.23896861924
22,122,4622.851576701928
22,123,20297.73354870005
22,124,1361.2101771420544
22,125,8329.954575231268
22,126,18021.065550962736
22,127,2833.639798416843
22,128,16719.400681874376
22,129,816.1792229626376
22,130,9420.017158972547
22,131,19656.157379655688
22,132,2331.4087859995657
22,133,6389.563301795784
22,134,15110.507683500791
22,135,1018.8333562063166
22,136,13089.674775958558
22,137,106.43689267465284
22,138,10841.129600075898
22,139,548.015298178181
22,140,12148.06386536027
22,141,2939.2277331402142
22,142,16930.577627511935
23,24,14408.0001217011
23,25,6711.38312857911
23,26,985.2363517053061
23,27,8681.851704410454
23,28,12264.946464422415
23,29,2425.4204393851087
23,30,7414.106463596418
23,31,14142.615359659987
23,32,6180.668846673904
23,33,1781.2797020013616
23,34,9743.22529580635
23,35,14724.749922453722
23,36,7344.9535585686335
23,37,34.98703039864333
23,38,7414.641206632938
23,39,6309.483579119381
23,40,9485.199153158406
23,41,11428.842370370767
23,42,753.265523607432
23,43,8900.552488476518
23,44,4303.2399989355
23,45,19804.15871901481
23,46,17503.365523242337
23,47,15202.57237267343
23,48,12901.779291491748
23,49,10600.986324875807
23,50,8300.193568097624
23,51,5999.401262577902
23,52,3698.610250458978
23,53,1397.8269184795038
23,54,903.0074402231587
23,55,3203.7828912112086
23,56,5504.573300882066
23,57,7805.365441117827
23,58,11306.138596063884
23,59,507.878448192061
23,60,9083.183483825536
23,61,3937.9709324264163
23,62,10512.836791424954
23,63,1078.6943278834592
23,64,2731.071895223229
23,65,12002.416016054913
23,66,1900.2937563209905
23,67,8201.839414189257
23,68,18323.140301693686
23,69,14541.62439491886
23,70,10760.108692640732
23,71,6978.593527293406
23,72,3197.0808041267546
23,73,584.4768808478142
23,74,4365.96269882954
23,75,8147.476717247599
23,76,15575.12475847259
23,77,9045.524313361508
23,78,2515.932769308533
23,79,4013.6933154122385
23,80,11220.531501121086
23,81,336.72257587415305
23,82,11822.640497476359
23,83,1540.8177857078265
23,84,8741.038122017579
23,85,11354.649788317332
23,86,604.9093409868326
23,87,12650.183410542293
23,88,3195.739197985375
23,89,6258.714199860759
23,90,2431.4514761149794
23,91,10544.22771675874
23,92,1015.918131730405
23,93,10295.96432539849
23,94,1512.4958326771218
23,95,11748.446315006928
23,96,1392.5082686962817
23,97,8963.45610640022
23,98,5504.774704332349
23,99,12867.058042412133
23,100,3629.6168577324734
23,101,5607.841595058828
23,102,10070.530614330311
23,103,1963.3703503339427
23,104,12698.695866588438
23,105,3292.844271308646
23,106,6113.027398215934
23,107,8050.183779059756
23,108,6003.981755543445
23,109,11460.235458544063
23,110,816.1025080812731
23,111,9828.151239778097
23,112,10059.119945277303
23,113,1986.2780269968955
23,114,10992.245331551652
23,115,120.34588384109892
23,116,9220.159521210602
23,117,3664.021894604169
23,118,4682.938443295038
23,119,12641.625103006703
23,120,3178.7897810876584
23,121,6284.077100246041
23,122,6429.348458982196
23,123,9245.572495658407
23,124,12413.338295562766
23,125,2722.2403202464684
23,126,6968.904316310017
23,127,8218.546754122219
23,128,5667.2392562747555
23,129,11868.299395341644
23,130,1632.1783369267405
23,131,8603.993643460766
23,132,13383.560646349317
23,133,4662.618291161756
23,134,4058.3486899111704
23,135,10033.441149564946
23,136,2037.5498326029763
23,137,11157.757693841088
23,138,211.47351411784265
23,139,10504.2816564423
23,140,1095.9539330296834
23,141,8112.965531943682
23,142,5878.417685476725
24,25,7696.617152311391
24,26,15393.234304622783
24,27,23089.851456934175
24,28,2143.0540666239212
24,29,11982.580039258386
24,30,21822.106357432815
24,31,265.3866840500141
24,32,8227.331601475451
24,33,16189.278312289405
24,34,24151.225042810012
24,35,316.7527570522337
24,36,7063.047246642174
24,37,14442.843879358941
24,38,21822.640561004744
24,39,8098.517108697396
24,40,23893.198977111482
24,41,2979.1641063039947
24,42,13654.747652343061
24,43,5507.44918021924
24,44,18711.23928348581
24,45,5396.159916463049
24,46,3095.368293180198
24,47,794.5866413770499
24,48,1506.230734227399
24,49,3807.019063867994
24,50,6107.811172132309
24,51,8408.60395725955
24,52,10709.396983000697
24,53,13010.190121701326
24,54,15310.983322437907
24,55,17611.77656089742
24,56,19912.56982400379
24,57,22213.36310409848
24,58,3101.8736775558077
24,59,13900.164238392252
24,60,5324.820604796366
24,61,18345.969248062294
24,62,3895.1672091059136
24,63,15486.687237992071
24,64,11676.931927929934
24,65,2405.588125592409
24,66,12507.712128525316
24,67,22609.83853166807
24,68,3915.1423927336705
24,69,133.7165163290914
24,70,3647.896622067783
24,71,7429.411075653535
24,72,11210.926705852142
24,73,14992.442622339084
24,74,18773.958652118792
24,75,22555.474738209297
24,76,1167.1678099494459
24,77,5362.489643427537
24,78,11892.086376645231
24,79,18421.68695689275
24,80,3187.485160879759
24,81,14071.37116066845
24,82,2585.3759113046885
24,83,12867.201297945636
24,84,23149.036843172948
24,85,3053.3619890054665
24,86,13803.126741872142
24,87,1757.8272710566107
24,88,11212.266369019666
24,89,20666.71292822461
24,90,11976.562205870421
24,91,3863.782293827303
24,92,15423.897944375374
24,93,4112.043922894215
24,94,15920.484225447959
24,95,2659.5627200438325
24,96,13015.506177196434
24,97,23371.454936880124
24,98,8903.2375036164
24,99,1540.9650908234855
24,100,10778.393441502392
24,101,20015.8384761346
24,102,4337.47764844742
24,103,16371.358332494134
24,104,1709.3210257530761
24,105,11115.166767747574
24,106,20521.0238553993
24,107,6357.825361308934
24,108,20411.976996587142
24,109,2947.781351839549
24,110,13591.960240691673
24,111,24236.147763633202
24,112,4348.905255360467
24,113,16394.250790310747
24,114,3415.7779366322243
24,115,14527.934083257624
24,116,5187.854437904137
24,117,18072.013727220947
24,118,9725.072090463173
24,119,1766.3990636283545
24,120,11229.227451317527
24,121,20692.071765702203
24,122,7978.679700088618
24,123,23653.56744622761
24,124,1994.702746598956
24,125,11685.787356500065
24,126,21376.89929627312
24,127,6189.466235898025
24,128,20075.234155829075
24,129,2539.720734178472
24,130,12775.84978620551
24,131,23011.990766095678
24,132,1024.4824209902717
24,133,9745.394692194752
24,134,18466.34079041267
24,135,4374.596688373718
24,136,16445.50815478769
24,137,3250.2843972026944
24,138,14196.962635591068
24,139,3903.745805522303
24,140,15503.897156752688
24,141,6295.0524021425945
24,142,20286.411153754885
25,26,7696.617152311392
25,27,15393.234304622783
25,28,5553.5637323758665
25,29,4285.963036812311
25,30,14125.489230090341
25,31,7431.232419594941
25,32,530.7153305165091
25,33,8492.661187967737
25,34,16454.607900182364
25,35,8013.366877102933
25,36,633.5716256066445
25,37,6746.226806040117
25,38,14126.023433660712
25,39,401.9058680976737
25,40,16196.581874521364
25,41,4717.4623559452075
25,42,5958.132108287287
25,43,2189.1721214729396
25,44,11014.622373914272
25,45,13092.775707036843
25,46,10791.9825654646
25,47,8491.189534196981
25,48,6190.396736225203
25,49,3889.6045855492453
25,50,1588.8158942528758
25,51,712.0028747007964
25,52,3012.782812480948
25,53,5313.574361070506
25,54,7614.366995352785
25,55,9915.15995952948
25,56,12215.95306720037
25,57,14516.746250137268
25,58,4594.761025590136
25,59,6203.549986916785
25,60,2371.8062982349784
25,61,10649.352726063547
25,62,3801.456440526474
25,63,7790.070883142672
25,64,3980.3161831968964
25,65,5291.033864303408
25,66,4811.095999431586
25,67,14913.22156196516
25,68,11611.757428807014
25,69,7830.2417509695215
25,70,4048.727044268738
25,71,267.2545351446931
25,72,3514.311995442811
25,73,7295.826349582792
25,74,11077.341962421106
25,75,14858.857872957791
25,76,8863.745531727125
25,77,2334.1600987126326
25,78,4195.477400257304
25,79,10725.071869230314
25,80,4509.155821131856
25,81,6374.7578265684115
25,82,5111.262791232129
25,83,5170.588425969354
25,84,15452.420486969926
25,85,4643.2717209603625
25,86,6106.512374586019
25,87,5938.802414841905
25,88,3515.6525360325913
25,89,12970.096264041777
25,90,4279.950459008315
25,91,3832.8507098435134
25,92,7727.28276166772
25,93,3584.586805595748
25,94,8223.868601550046
25,95,5037.065922878439
25,96,5318.89124843977
25,97,15674.838204754245
25,98,1206.6554564827388
25,99,6155.678431991451
25,100,3081.783819757249
25,101,12319.22233826282
25,102,3359.152445826101
25,103,8674.742507958437
25,104,5987.314927807083
25,105,3418.5546792968175
25,106,12824.407434233028
25,107,1338.8180133850535
25,108,12715.360704247445
25,109,4748.856143667791
25,110,5895.34664232232
25,111,16539.531321741255
25,112,3347.7552464261416
25,113,8697.638064097173
25,114,4280.872902559607
25,115,6831.321894257031
25,116,2508.792282299322
25,117,10375.398627293578
25,118,2028.4674232052291
25,119,5930.244907203569
25,120,3532.617380856837
25,121,12995.455658104529
25,122,282.44703369472217
25,123,15956.952587982047
25,124,5701.963467243817
25,125,3989.1821742619395
25,126,13680.284052048539
25,127,1507.1909317239792
25,128,12378.618505652377
25,129,5156.9213936691085
25,130,5079.237674709062
25,131,15315.374541910487
25,132,6672.180897231387
25,133,2048.793344643977
25,134,10769.725224814094
25,135,3322.085076438773
25,136,8748.8975286608
25,137,4446.391603993214
25,138,6500.3546990171535
25,139,3792.9139716350337
25,140,7807.285218465363
25,141,1401.6240683004326
25,142,12589.796050646337
26,27,7696.617152311392
26,28,13250.180780093366
26,29,3410.654642017735
26,30,6428.872162533223
26,31,15127.849537674367
26,32,7165.902833695258
26,33,796.0446048877391
26,34,8757.990774575064
26,35,15709.983968276621
26,36,8330.18731960788
26,37,950.391546700779
26,38,6429.406366093344
26,39,7294.717847337624
26,40,8499.964861975282
26,41,12414.077274036035
26,42,1738.4976758532978
26,43,9885.786962133006
26,44,3318.00659048637
26,45,20789.392505891403
26,46,18488.59923560101
26,47,16187.80598658032
26,48,13887.012769401199
26,49,11586.219603032947
26,50,9285.426525246146
26,51,6984.6336235790695
26,52,4683.8411575719165
26,53,2383.050389090576
26,54,82.40363081604447
26,55,2218.547180847271
26,56,4519.33765752968
26,57,6820.130069561217
26,58,12291.373748753982
26,59,1493.0941713701557
26,60,10068.418293750918
26,61,2952.7394900150807
26,62,11498.071391761938
26,63,93.58578896318774
26,64,3716.3053918423557
26,65,12987.650120592545
26,66,2885.5255881627195
26,67,7216.604981771609
26,68,19308.37415201076
26,69,15526.858111962676
26,70,11745.342173440518
26,71,7963.826481068961
26,72,4182.31170253313
26,73,400.8237030308549
26,74,3380.7273791112893
26,75,7162.241624661198
26,76,16560.35990503681
26,77,10030.759828422
26,78,3501.167522563914
26,79,3028.4672758783686
26,80,12205.766750441113
26,81,1321.8999704994797
26,82,12807.875593470659
26,83,2526.050529619411
26,84,7755.805710832701
26,85,12339.88477628316
26,86,1590.128953345101
26,87,13635.417951375806
26,88,4180.973517840454
26,89,5273.481024701089
26,90,3416.6856411667536
26,91,11529.462550019853
26,92,31.64075749881258
26,93,11281.199009342883
26,94,527.2975980335992
26,95,12733.68067526068
26,96,2377.738075425392
26,97,7978.2222833370715
26,98,6490.009854694012
26,99,13852.2926508048
26,100,4614.850920898875
26,101,4622.609578463762
26,102,11055.764520661873
26,103,978.1475790210928
26,104,13683.9297315833
26,105,4278.075629807414
26,106,5127.79320790761
26,107,9035.416714215973
26,108,5018.747049567787
26,109,12445.468477592858
26,110,1801.2973269970607
26,111,8842.916116506212
26,112,11044.355329232823
26,113,1001.0933977243612
26,114,11977.480447984983
26,115,865.3785859034449
26,116,10205.394403994167
26,117,2678.7953210606606
26,118,5668.171150186961
26,119,13626.858583156589
26,120,4164.01886933145
26,121,5298.8425854199095
26,122,7414.583877439618
26,123,8260.342004752787
26,124,13398.573315647629
26,125,3707.472707393749
26,126,5983.6737164531905
26,127,9203.78117419836
26,128,4682.007794109332
26,129,12853.53361110695
26,130,2617.4040825192224
26,131,7618.7601929470575
26,132,14368.794758028547
26,133,5647.851078947204
26,134,3073.1176070633946
26,135,11018.676576738784
26,136,1052.382365556137
26,137,12142.993004524511
26,138,1196.3718185446146
26,139,11489.516641566055
26,140,111.39612326849071
26,141,9098.200178632294
26,142,4893.187394026259
27,28,20946.79790467408
27,29,11107.271591161381
27,30,1267.7459341282797
27,31,22824.466678840454
27,32,14862.519949873442
27,33,6900.573247987156
27,34,1061.3740362605188
27,35,23406.60109965722
27,36,16026.804414269422
27,37,8647.00776246062
27,38,1267.2117308877587
27,39,14991.334823698277
27,40,803.3505275176394
27,41,20110.693902255676
27,42,9435.106851360963
27,43,17582.403826622554
27,44,4378.614005321426
27,45,28486.00949574652
27,46,26185.21618918867
27,47,23884.422890059177
27,48,21583.62960073361
27,49,19282.83632472132
27,50,16982.04306743351
27,51,14681.249837673502
27,52,12380.456650788634
27,53,10079.663536139067
27,54,7778.870557820935
27,55,5478.0778876118575
27,56,3177.2861948520494
27,57,876.5031768907722
27,58,19987.989882910755
27,59,9189.693093215446
27,60,17765.034757580324
27,61,4743.886453761281
27,62,19194.688108156286
27,63,7603.166670138984
27,64,11412.921001705123
27,65,20684.267043701537
27,66,10582.14072400499
27,67,480.0299450106608
27,68,27004.991119812046
27,69,23223.474997465903
27,70,19441.958904439536
27,71,15660.442861972419
27,72,11878.926918349393
27,73,8097.411212051911
27,74,4315.896366901988
27,75,534.4006641154841
27,76,24256.976041872924
27,77,17727.374686711366
27,78,11197.77427011952
27,79,4668.178730563422
27,80,19902.38249284764
27,81,9018.488393024947
27,82,20504.491661416934
27,83,10222.656653929087
27,84,59.80569162045986
27,85,20036.500979156204
27,86,9286.730208963132
27,87,21332.034653857536
27,88,11877.588035378305
27,89,2423.1463669704917
27,90,11113.295496298679
27,91,19226.078643321438
27,92,7665.9594686386745
27,93,18977.815226955245
27,94,7169.372491141127
27,95,20430.29723587249
27,96,10074.348801606682
27,97,281.6736373127364
27,98,14186.622910893875
27,99,21548.908965131028
27,100,12311.46367054026
27,101,3074.0251769892916
27,102,18752.380763435343
27,103,6718.498267605378
27,104,21380.54622622128
27,105,11974.689026102928
27,106,2568.838551840756
27,107,16732.032390137494
27,108,2677.886710538458
27,109,20142.084493884227
27,110,9497.897834039924
27,111,1146.3270575095103
27,112,18740.969432375714
27,113,6695.617915204722
27,114,19674.095509943116
27,115,8561.929253937622
27,116,17902.009449917463
27,117,5017.850460858249
27,118,13364.785051287827
27,119,21323.474768662607
27,120,11860.63033347186
27,121,2397.7966775491877
27,122,15111.193301749532
27,123,563.9107680896769
27,124,21095.188493737
27,125,11404.07666193093
27,126,1712.9978761573925
27,127,16900.39592669039
27,128,3014.6358052390697
27,129,20550.14952504575
27,130,10314.009117927932
27,131,78.40647152733605
27,132,22065.41091504588
27,133,13344.464044291197
27,134,4623.521754485097
27,135,18715.289175670103
27,136,6644.369082024858
27,137,19839.606626601973
27,138,8892.909030339226
27,139,19186.130930855503
27,140,7585.970398610753
27,141,16794.813905804323
27,142,2803.4679109546996
28,29,9839.526355803819
28,30,19679.052711607637
28,31,1877.6690662876688
28,32,6084.278022881339
28,33,14046.224717001434
28,34,22008.17144482588
28,35,2459.804013073177
28,36,4919.993911564723
28,37,12299.790372724812
28,38,19679.587016808833
28,39,5955.463283955341
28,40,21750.145295467464
28,41,836.1167601374596
28,42,11511.693676036633
28,43,3364.395143075031
28,44,16568.185486992526
28,45,7539.213123278409
28,46,5238.420622896581
28,47,2937.629445728278
28,48,636.8539332360614
28,49,1663.9708945752113
28,50,3964.759182794764
28,51,6265.551184928915
28,52,8566.343908472252
28,53,10867.136895214031
28,54,13167.930007190618
28,55,15468.723188520347
28,56,17769.516412263718
28,57,20070.309663834265
28,58,958.8330663112293
28,59,11757.110214025823
28,60,3181.766828617706
28,61,16202.915331391621
28,62,1752.1141098076173
28,63,13343.63331797081
28,64,9533.878071999901
28,65,262.5502446645453
28,66,10364.658371328409
28,67,20466.784822137975
28,68,6058.194863321795
28,69,2276.6820927359117
28,70,1504.8479019441297
28,71,5286.3581577284795
28,72,9067.873369361456
28,73,12849.389161394502
28,74,16630.90513791555
28,75,20412.42119639227
28,76,3310.1880839278265
28,77,3219.4385844998437
28,78,9749.032422871154
28,79,16278.632937057633
28,80,1044.448717357308
28,81,11928.317122827853
28,82,442.3667786621438
28,83,10724.147246852508
28,84,21005.982882576813
28,85,910.3209198091793
28,86,11660.072690364286
28,87,385.26195723941
28,88,9069.212355454541
28,89,18523.659045495857
28,90,9833.508142327057
28,91,1720.7327135704318
28,92,13280.843910501017
28,93,1968.9926338751138
28,94,13777.43022623378
28,95,516.5267687181894
28,96,10872.452236250068
28,97,21228.40109352242
28,98,6760.1837252998075
28,99,602.1469674523122
28,100,8635.339431782762
28,101,17872.784511317637
28,102,2194.4268304631723
28,103,14228.304536203212
28,104,433.7933073570467
28,105,8972.113147697773
28,106,18377.970125395877
28,107,4214.773368781383
28,108,18268.923399034396
28,109,804.7599350805073
28,110,11448.907062899205
28,111,22093.09426645632
28,112,2205.8622671313606
28,113,14251.19674957767
28,114,1272.7441000730335
28,115,12384.880034388361
28,116,3044.803351875742
28,117,15928.959683325322
28,118,7582.018497274204
28,119,376.7614713515483
28,120,9086.174177734421
28,121,18549.018153855795
28,122,5835.627850928335
28,123,21510.513390296666
28,124,148.76747333954165
28,125,9542.733473117894
28,126,19233.845242291616
28,127,4046.4138203422212
28,128,17932.180175363785
28,129,396.7323276720684
28,130,10632.795916197352
28,131,20868.936876570882
28,132,1118.639806535273
28,133,7602.341094309242
28,134,16323.28693054626
28,135,2231.5604602674466
28,136,14302.454198073732
28,137,1107.2785349358817
28,138,12053.908760174225
28,139,1760.708117351711
28,140,13360.843132722252
28,141,4152.000764949008
28,142,18143.357122936573
29,30,9839.526355803819
29,31,11717.195198476193
29,32,3755.2485482484817
29,33,4206.698444458921
29,34,12168.64510739243
29,35,12299.329718414445
29,36,4919.53325728633
29,37,2460.264667237396
29,38,9840.060762627647
29,39,3884.0632845361733
29,40,11910.61895865464
29,41,9003.422666492774
29,42,1672.1724318060772
29,43,6475.132341896995
29,44,6728.659351842158
29,45,17378.73839015722
29,46,15077.945172359328
29,47,12777.152000413485
29,48,10476.35890452945
29,49,8175.565948923869
29,50,5874.773298412471
29,51,3573.9815422192178
29,52,1273.195528720523
29,53,1027.6233154376162
29,54,3328.40690666794
29,55,5629.198471196899
29,56,7929.991068957323
29,57,10230.784002861514
29,58,8880.719289382934
29,59,1917.59367797763
29,60,6657.76370760985
29,61,6363.389834472859
29,62,8087.416759521909
29,63,3504.1083300092578
29,64,305.6634782323567
29,65,9576.995677888282
29,66,525.1410544537258
29,67,10627.25869252412
29,68,15897.71994208067
29,69,12116.203989763453
29,70,8334.688260126213
29,71,4553.173307991589
29,72,771.6705637277911
29,73,3009.8659857934454
29,74,6791.379871067754
29,75,10572.89541048466
29,76,13149.705397697682
29,77,6620.106238056312
29,78,90.9389603119998
29,79,6439.110336086127
29,80,8795.112451038967
29,81,2088.8036016185893
29,82,9397.22112257969
29,83,884.64785732693
29,84,11166.45761743239
29,85,8929.230251634892
29,86,1820.5558367559192
29,87,10224.763333821536
29,88,770.3280845721
29,89,8684.133301367354
29,90,9.287060916176056
29,91,8118.808080805737
29,92,3441.321968138742
29,93,7870.544515756715
29,94,3937.906953544318
29,95,9323.02615020106
29,96,1032.9372703094416
29,97,11388.875266796282
29,98,3079.359646569631
29,99,10441.638110638227
29,100,1204.2082142149989
29,101,8033.259697472522
29,102,7645.110375651978
29,103,4388.781095469568
29,104,10273.275502602677
29,105,867.4384939317636
29,106,8538.445023679751
29,107,5624.763778222898
29,108,8429.398704492269
29,109,9034.815140391089
29,110,1609.399931430975
29,111,12253.569219103847
29,112,7633.702070681528
29,113,4411.680566391587
29,114,8566.82647554364
29,115,2545.3689728666795
